cliente_id,nome,cidade 
140100,Elisa Valéria Ortega Noronha,Manaus
140101,Ágatha Kelly Freitas Machado,Cachoeira do Arari
140102,César  Navarro Portela,São Paulo
140103,Vicente  Carvalho Moraes,Curitiba
140104,Paulo  Zanetti Beltrão,Antônio Prado de Minas
140105,Luiz Hugo Souza Cavalcante,Porto Alegre
140106,Ubirajara Alan Queiroz Damasceno,Carneiros
140107,Lucas  Junqueira Rangel,Salgadinho
140108,Rafael Alexandre Loureiro Damasceno,Conceição do Lago-Açu
140109,Juliano  Ramalho Junqueira,São Sebastião do Alto
140110,Thalita  Nascimento ,São Gonçalo
140111,Tadeu Douglas Silva ,Careiro da Várzea
140112,César Yuri Domingues Correia,Sossêgo
140113,Gisele Tereza Esteves ,São João do Triunfo
140114,Hadassa  Quaresma Souza,Valparaíso
140115,Ian Pedro Monteiro ,São Jorge
140116,Alessandro Giovanni Duarte ,Araguainha
140117,Rogério Nicolas Almeida Abreu,Lago Verde
140118,Débora Denise Domingues Rezende,Codajás
140119,André Wagner Borges Marques,Encruzilhada
140120,Mariana  Klein ,Candeias do Jamari
140121,Xavier  Fontes Domingues,Ressaquinha
140122,Débora Nayara Campos ,Ibirubá
140123,Orlando Ueliton Quaresma ,São Paulo
140124,Tainá Luana Cerqueira ,Trindade
140125,Rian Flávio Guimarães Bragança,Monteiro Lobato
140126,Andressa  Pacheco ,Fortaleza
140127,Valter  Duarte Guedes,Carrancas
140128,Érica Eduardo Valente ,Nova Lima
140129,Renata Wanessa Farias ,Santa Terezinha
140130,Fabiana  Rezende Almeida,Virgolândia
140131,Oscar Marcelo Garcia ,Mauriti
140132,Jonas Gabriel Klein ,Carmo do Paranaíba
140133,Valentin Lucas Leite Santos,Itaguari
140134,Ricardo Rafael Navarro Pimentel,Manaus
140135,Alessandro  Esteves Marques,Capão Alto
140136,Mateus Matheus Machado Souza,Cidelândia
140137,Giovanni Murilo Borges ,Caetés
140138,Aliani  Cardoso Coelho,Curitiba
140139,Daniel Cadu Lacerda Brandão,Alhandra
140140,Sabrina  Lacerda ,Jaguaquara
140141,Zilda  Loureiro ,Macambira
140142,Franciele Aurora Silva ,Tanhaçu
140143,Jonas Filipe Noronha ,Arroio Grande
140144,Letícia  Fontes Lacerda,Salvador
140145,Yuri  Barbosa Macedo,Santo Expedito
140146,Daiane Aurora Magalhães ,Dois Irmãos
140147,Thalita Gabriela Barros ,Guapé
140148,Jéssica Bianca Nunes ,São Miguel dos Campos
140149,Jonathan  Cordeiro Drummond,Presidente Lucena
140150,Emerson  Espíndola Cardoso,Imaruí
140151,Orlando  Ibiapina Coelho,Ponte Nova
140152,Wallace  Mansur Chaves,Bodó
140153,Simone Evelyn Castro ,Morro Grande
140154,Elisa  Cavalcante ,Brejo Grande
140155,Cristiano Wesley Campos Gusmão,Esperantina
140156,Alessandra Quirino Magalhães ,Pracuúba
140157,Sebastião  Nascimento Fontes,Bom Jesus do Araguaia
140158,Roberto  Barbosa Carvalho,Travesseiro
140159,Yohana Nayara Gonçalves Cabral,Jaboticatubas
140160,Lavínia  Pereira Gonçalves,Belo Horizonte
140161,Daniel Murilo Monteiro ,Praia Grande
140162,Fábio Hélio Rossi Navarro,Jericó
140163,Ayla  Melo ,Santa Fé de Minas
140164,Augusto Nicolas Rocha Cardoso,Manaus
140165,Breno Theo Nunes Coelho,Umarizal
140166,Manoel Kaique Guimarães Melo,Bom Conselho
140167,Israel Samuel Ramos Gusmão,Resende Costa
140168,Ubirajara Wagner Machado ,Carmo da Cachoeira
140169,Francisco Caio Moreira ,Serrolândia
140170,Luiz Alessandro Paiva Machado,Seritinga
140171,Isabela  Pacheco Espíndola,Imigrante
140172,Cristiano Wesley Paiva Henriques,Várzea
140173,Daniel  Batista Teixeira,Urucânia
140174,Mônica  Chaves ,Parecis
140175,Edson  Freitas Silva,Vargem Bonita
140176,Eduarda  Chaves Monteiro,Lajeado do Bugre
140177,Thalita Lara Guedes Vieira,Pedregulho
140178,Rayssa Iolanda Bittencourt ,Bela Cruz
140179,Israel Sebastião Queiroz ,Marinópolis
140180,Valentin  Bragança Ribeiro,Rio de Janeiro
140181,Maurício Cadu Silva ,Brasília
140182,Lucas André Sales ,Marechal Cândido Rondon
140183,Tomás Eduardo Beltrão Tavares,Curitiba
140184,Renata  Queiroz Xavier,Américo de Campos
140185,Paula  Moreira Almeida,Brasília
140186,Murilo Afonso Azevedo Portela,Alfredo Marcondes
140187,Ana Patrícia Guimarães Campos,Bom Jesus
140188,Hélio Emerson Frota ,Recife
140189,Rebeca  Junqueira Aguiar,Caratinga
140190,Janaina  Silva Neves,Arambaré
140191,Murilo  Ferreira Freitas,Amambai
140192,Vitor Zaqueu Frota ,Dionísio
140193,Enzo Saulo Queiroz Vieira,Brasília
140194,Pedro  Barros Viana,Pedra Grande
140195,Emanuelle Natália Lima Rangel,Santana da Boa Vista
140196,Cauã Jefferson Macedo ,Fortaleza
140197,Leandro  Zanetti Vasconcelos,Realeza
140198,Darlan Giovanni Prado ,Jaçanã
140199,Renato Otávio Sales ,Nova Glória
140200,Rodrigo Ramon Navarro ,Salvador
140201,Amanda Renata Rocha Miranda,Presidente Juscelino
140202,Leonardo Alexandre Junqueira Guimarães,Mariano Moro
140203,Noel Bernardo Esteves Vasconcelos,Sangão
140204,Lucas Moacir Esteves Azevedo,Muitos Capões
140205,Xavier Bruno Zanetti Valente,Manaus
140206,Renata Heloísa Portela ,Manaus
140207,Fabiana  Guimarães Sales,Salgueiro
140208,Gabriel  Camargo Lopes,Urânia
140209,Darlan  Azevedo ,Itaubal
140210,Fernando  Damasceno Cerqueira,Bom Sucesso
140211,Vicente  Queiroz Prado,São Paulo
140212,Filipe  Sampaio ,Porto Ferreira
140213,Carlos  Loureiro Noronha,Elói Mendes
140214,Luana Fernanda Espíndola Cerqueira,Buritis
140215,Antônio  Lins ,São Paulo
140216,Marcelo Wesley Ibiapina Carvalho,Barra do Choça
140217,Sara Rebeca Queiroz ,Carnaubal
140218,Silvio Wesley Gusmão Magalhães,Osvaldo Cruz
140219,Valentin Darlan Cunha ,Três Passos
140220,Wallace  Prado Magalhães,Três Barras
140221,Andressa Sabrina Toledo Espíndola,Breu Branco
140222,Rita  Espíndola Assis,Jussara
140223,Márcio  Dantas ,Recife
140224,Adriana Zenaide Tavares Quintana,São Gonçalo do Amarante
140225,Orlando Kauã Cardoso Lacerda,Joaquim Gomes
140226,Tainá Queila Tavares ,Santo Antônio
140227,Daniela Débora Borges Sales,Rio de Janeiro
140228,Michele  Cardoso Klein,São Paulo
140229,Camila Paloma Cordeiro ,Sousa
140230,Enzo Cristian Rossi Damasceno,Nova Esperança do Piriá
140231,Manoel  Pinto Franco,Brejinho de Nazaré
140232,Odete Pietra Azevedo ,Vitorino Freire
140233,Pietro  Santana ,Araucária
140234,Mateus Augusto Pimentel ,Caculé
140235,Cíntia Kelly Rocha Bittencourt,Canitar
140236,Evelyn Nádia Pimentel ,Nova Santa Rosa
140237,Ubirajara Edson Peixoto Brandão,Condeúba
140238,Yasmina Clara Moreira Rodrigues,Coivaras
140239,Yasmin Zuleica Fontes ,Gararu
140240,Betina  Paiva Tavares,Utinga
140241,Adriana Gabriel Moraes Lima,Caaporã
140242,Raul Raul Guimarães Loureiro,São Francisco de Goiás
140243,Jonas  Tavares Ramalho,Feira Nova
140244,Iris Rayssa Ramalho Ferreira,Viçosa
140245,Eric Dante Gusmão Chaves,Capão do Cipó
140246,Theo Wagner Lima Pinto,Canguçu
140247,Camila  Rezende ,Recife
140248,Afonso  Bragança Xavier,Caçapava do Sul
140249,Xavier  Marques Abreu,Curitiba
140250,Washington Kleber Valente Teixeira,Itapirapuã Paulista
140251,Mateus Matheus Carvalho Teixeira,Rosário da Limeira
140252,Eloá Graziella Quaresma ,Arroio do Padre
140253,Flávio Pietro Cabral ,Pinhal Grande
140254,Elisa  Meireles Monteiro,Água Branca
140255,Thalita Alice Damasceno Dantas,Silves
140256,Lorenzo  Queiroz Damasceno,Videira
140257,Graziella Mirela Ribeiro ,Butiá
140258,Kaique Fábio Guimarães Oliveira,Anguera
140259,Wallace  Souza Vasconcelos,Santo Antônio do Leste
140260,Odete Nádia Neves Costa,Igarapé
140261,Hélio Ian Xavier ,Erval Velho
140262,Tatiane Tainá Caldas ,Rio de Janeiro
140263,Matheus César Barbosa ,Queimadas
140264,Elias  Almeida ,Carlinda
140265,Xavier Silvio Macedo ,Nossa Senhora Aparecida
140266,Saulo  Neves ,Crissiumal
140267,Rian  Nascimento Rocha,Murici
140268,Nicole Aline Machado ,Ferros
140269,Wallace  Rezende Jardim,Colniza
140270,Cadu Fernando Correia ,Eunápolis
140271,Rogério Davi Ferreira Batista,São José de Espinharas
140272,Denise  Rangel Cordeiro,Santo Antônio do Aracanguá
140273,Valentin Dominic Viana ,Santo Antônio do Palma
140274,Daiane Flávia Cordeiro Cunha,Indianópolis
140275,Alessandro  Caldas Leite,Irati
140276,Giovanni  Jardim ,Porto Alegre
140277,Quitéria Michele Moura Borges,Cotegipe
140278,Valentina Tereza Carvalho Ramalho,Lago do Junco
140279,Geovana  Duarte Leite,Salvador
140280,Murilo  Ribeiro Assis,Ninheira
140281,Mônica Simone Cavalcante Coelho,Belo Jardim
140282,Melissa  Xavier Marques,Unaí
140283,Orlando Rafael Macedo ,Tamboril
140284,Lívia Valentina Tavares ,Monsenhor Tabosa
140285,Madalena Kamilly Ferreira Ibiapina,Inajá
140286,Queila  Lopes ,Curitiba
140287,Cristiano Fábio Dias Neves,Pelotas
140288,Nathan Ramon Queiroz Valente,Itabuna
140289,Catarina  Dantas ,Jaborandi
140290,Olívia Luciana Miranda ,Muliterno
140291,Breno Francisco Rocha Gomes,São Carlos
140292,Talita  Moura Macedo,Maracajá
140293,Beatriz Rebeca Xavier Damasceno,Camacan
140294,Manoel Murilo Junqueira ,Morro do Chapéu do Piauí
140295,Thalita Maria Dias ,Dourado
140296,Raquel  Caldas Cabral,Sumaré
140297,Juliana  Rodrigues ,Nazaré da Mata
140298,Fernanda Maria Oliveira ,Wanderley
140299,Maurício  Neves ,Rio do Pires
140300,Zilda Melissa Esteves Caldas,Rio de Janeiro
140301,Wagner Sebastião Coelho Meireles,Areial
140302,William  Camargo Assis,Areado
140303,Patrícia  Xavier ,Rio de Contas
140304,Bruno Gustavo Santana Esteves,Corrente
140305,Mariana Iolanda Ortega Ribeiro,Angélica
140306,Quitéria Sara Cabral ,Guaraniaçu
140307,Zuleica  Lima Ramos,Ipatinga
140308,Fernando  Carvalho Meireles,Conquista D'Oeste
140309,Flávio Orlando Cerqueira ,Canarana
140310,Gustavo  Pacheco Domingues,Suzano
140311,Vanessa Nádia Carvalho ,Capanema
140312,Paloma Natália Santos ,Conchas
140313,Bernardo Ubirajara Caldas ,Fortaleza
140314,Aliani Isabela Martins ,Nova Mamoré
140315,Arthur  Lacerda Ferreira,Santa Maria do Suaçuí
140316,Lara  Sales Haddad,Rio do Antônio
140317,Daniel Miguel Lima ,São José da Safira
140318,Suelen  Tavares Leite,Lutécia
140319,Betina  Vieira Cabral,Sonora
140320,Alessandro Zaqueu Henriques ,Juarina
140321,Maurício  Leite Rocha,Fronteira dos Vales
140322,Tadeu  Martins Dantas,Patu
140323,Raul Orlando Viana ,Cristino Castro
140324,Juliano  Guedes Ferreira,Jatobá do Piauí
140325,Érica  Pimentel ,Aracaju
140326,Danilo Tadeu Quintana ,Adelândia
140327,Jonathan Yuri Castro Moura,Goiabeira
140328,Amanda Jamile Damasceno Zanetti,Hugo Napoleão
140329,Tainá Gabriela Azevedo ,Canitar
140330,Zuleica Bárbara Peixoto ,Curitiba
140331,Joana  Cavalcante Loureiro,Miranorte
140332,Tatiane  Brandão Portela,Paranaíba
140333,Isabela Iris Lacerda Silva,Piumhi
140334,Elias  Toledo Guedes,Itaocara
140335,Pablo Carlos Viana Navarro,São João do Tigre
140336,Vinícius Francisco Paiva Ramalho,Barra do Choça
140337,Miguel Yuri Duarte Batista,Santa Fé do Sul
140338,Francisco Ueliton Klein ,Virgolândia
140339,Bárbara  Garcia ,Rio Pomba
140340,Giovana  Ferreira Reis,Laranjeiras
140341,Odete Daniela Franco Cabral,Divina Pastora
140342,Rita  Miranda ,Sebastião Leal
140343,Sérgio  Cordeiro Pimentel,Manaus
140344,Lucas  Lacerda Ferreira,Porto Alegre
140345,Yuri Gabriel Leonardo Magalhães ,Malacacheta
140346,Kamilly  Melo Neves,Anagé
140347,Madalena Mônica Ferreira ,Recife
140348,Márcio Sérgio Portela Oliveira,Manaus
140349,Felipe Pietro Assis Bittencourt,Tapiraí
140350,Enzo Alan Pacheco Meireles,Rodelas
140351,Rafaela  Duarte ,Capanema
140352,Cristiane  Vasconcelos Costa,São Rafael
140353,Wallace  Drummond ,Planalto da Serra
140354,Flávio Roberto Gonçalves ,Caldas
140355,Fabiana  Reis Borges,Santa Maria do Tocantins
140356,Marcos Gustavo Pimentel Cunha,Exu
140357,Yasmin Hélio Campos ,São João das Missões
140358,Yohana Simone Coelho ,Santo Antônio do Sudoeste
140359,Tereza  Nascimento Cavalcante,Dolcinópolis
140360,Alana Mariana Freitas Lopes,Brasília
140361,Waleska  Esteves Coelho,Brunópolis
140362,Zenaide Breno Ramalho Moura,Baianópolis
140363,Ricardo Zion Marques ,Não-Me-Toque
140364,César Sebastião Martins Marques,Butiá
140365,Zara Ágatha Moura ,Fortaleza
140366,Darlan Matheus Camargo ,Cerqueira César
140367,Fernando Roberto Lacerda Souza,Mafra
140368,Rian Pietra Martins Cardoso,Cascalho Rico
140369,Yuri Gabriel Marcos Abreu ,Pirajuí
140370,Edson Ian Camargo ,Exu
140371,Vinícius Moacir Quaresma Franco,Caraúbas
140372,Elias  Freitas Jardim,Fortuna de Minas
140373,Lavínia Ornella Andrade ,Monte das Gameleiras
140374,Miguel Ian Queiroz ,São Paulo
140375,Vanessa  Cordeiro ,Estrela Dalva
140376,Maurício  Mansur Junqueira,Rio das Ostras
140377,Henrique  Ibiapina Moraes,Alto Jequitibá
140378,Ubirajara  Espíndola ,Novo Planalto
140379,Flávio Juliano Bragança Ibiapina,Brumadinho
140380,Kauã  Monteiro Navarro,Crixás do Tocantins
140381,Davi  Marques Caldas,Guaraniaçu
140382,César Luiz Pereira ,Morungaba
140383,Pietra Ágatha Jardim ,Itajobi
140384,Lucas  Loureiro Quaresma,Rio de Janeiro
140385,Paula  Valente ,Rio de Janeiro
140386,Augusto  Damasceno ,Bueno Brandão
140387,Jonathan Cristian Reis Campos,Rio de Janeiro
140388,Tadeu Rafael Cerqueira ,São Félix do Coribe
140389,Elisa  Silva Queiroz,Nova Ipixuna
140390,Jorge Ubirajara Paiva ,Braga
140391,Iolanda  Fontes Sales,Brasília
140392,Pietra Wanessa Peixoto ,Barra de São Francisco
140393,Laís  Moura ,São Paulo
140394,Vitor Nicolas Dantas Guimarães,Minador do Negrão
140395,Zenaide Thalita Barros ,Campo Redondo
140396,Jonas Theo Franco ,Fortaleza
140397,Cristian Matheus Souza Quintana,Arroio do Padre
140398,Bruna Iolanda Dias Cerqueira,Santa Mariana
140399,Tadeu Washington Campos ,Iconha
140400,Samuel  Cabral Andrade,Muzambinho
140401,Wagner Sérgio Rezende ,Paulo Lopes
140402,Juliano Renato Duarte Costa,Taiaçu
140403,Tereza Kamilly Jardim ,Fortaleza
140404,Eduardo Mateus Guimarães ,São Valério do Sul
140405,Valentin Pietro Assis Lins,Itatuba
140406,Melissa  Aguiar Lima,Chapadão do Lageado
140407,Marcelo  Costa ,Madeiro
140408,Fábio Adriano Xavier Freitas,Costa Marques
140409,Ricardo Lucas Junqueira Franco,Tacaratu
140410,Yohana Heloísa Damasceno ,Terra Boa
140411,Verônica Ana Rocha ,Santa Filomena do Maranhão
140412,Benício Zaid Beltrão Junqueira,São Rafael
140413,Ulisses  Franco Monteiro,Porto Alegre
140414,Janaina Ágatha Macedo ,Tanguá
140415,Bruno  Cavalcante Leite,Itauçu
140416,Afonso Renato Dantas ,Praia Norte
140417,Brenda Simone Coelho Moreira,Alvorada de Minas
140418,Theo  Noronha Ramos,Amapá do Maranhão
140419,Brenda Gabriela Rodrigues Henriques,Recife
140420,Mirela  Lopes Haddad,Xambrê
140421,Henrique Nicolas Cordeiro ,Baixa Grande do Ribeiro
140422,Isadora  Teixeira Martins,Baraúna
140423,Patrícia  Bragança Quaresma,Oliveira dos Brejinhos
140424,Douglas Filipe Moura ,Japira
140425,Valentin Edson Vieira Cavalcante,Frederico Westphalen
140426,Viviane Lara Abreu Brandão,Curitiba
140427,Diego Adriano Barros ,José Raydan
140428,Zuleica Ingrid Queiroz Noronha,Petrópolis
140429,Aline Maria Magalhães ,Salvador
140430,Giovanni  Guimarães ,São Paulo
140431,Thiago Cláudio Brandão Beltrão,Conceição do Canindé
140432,Valentin Xavier Barros Costa,Santa Izabel do Oeste
140433,Thiago Otávio Monteiro Camargo,Nova Ramada
140434,Leonardo  Pimentel ,Barra D'Alcântara
140435,Gael Elias Ferreira Reis,Riacho de Santana
140436,Ueliton  Coelho Sampaio,Marco
140437,Cristiano Wallace Rodrigues Meireles,Piracicaba
140438,Nayara Ingrid Batista Freitas,Dores do Indaiá
140439,Tomás Manoel Moraes Siqueira,Curitiba
140440,Washington Kauã Drummond Barbosa,Pereira Barreto
140441,Bruna Aliani Prado ,Recife
140442,Wesliane Thalita Gonçalves ,Laranjeiras
140443,Brenda Queila Cerqueira Ortega,Santa Fé
140444,Noel  Silva Neves,Conceição dos Ouros
140445,Ian Bernardo Noronha Chaves,Petrópolis
140446,Jonas  Aguiar Aguiar,São Paulo
140447,Karen  Moreira Reis,Boa Vista das Missões
140448,Carlos  Quintana ,Turilândia
140449,Viviane  Domingues Farias,Foz do Iguaçu
140450,Edson Valter Pacheco Abreu,Tuparendi
140451,Valéria Fabiana Pereira Duarte,Araújos
140452,Iolanda Denise Moreira Monteiro,Paranatama
140453,Enzo Manoel Lopes Klein,Iporã
140454,Karen  Ibiapina Rangel,Rio de Janeiro
140455,Zara Eduarda Rodrigues Machado,Curitiba
140456,Tomás Breno Rossi ,Divisópolis
140457,Yasmin  Monteiro ,Vale do Paraíso
140458,Henrique Marcelo Nunes Mansur,Trindade do Sul
140459,Leonardo Ayla Brandão Camargo,Fortaleza
140460,Mônica Lorena Barbosa Melo,Fortaleza
140461,Felipe Renato Dantas ,Venturosa
140462,Nicolas Henrique Pimentel Batista,Bertolínia
140463,Adriano Orlando Jardim ,Janaúba
140464,Tomás  Moura Nascimento,Tefé
140465,Mônica Mariana Camargo Rodrigues,Arauá
140466,Emerson Yuri Gabriel Valente Rossi,Sabinópolis
140467,Wesliane Pietra Assis Barros,Silvanópolis
140468,Cauã Xavier Cabral ,Peixoto de Azevedo
140469,Beatriz Emanuelle Rossi ,Castelândia
140470,Vitor Wesley Moreira Sales,Salvador
140471,Fabiana  Pinto ,Ribeiro Gonçalves
140472,Lorena Brenda Nunes Barros,Recife
140473,Moacir Dante Damasceno ,Amaralina
140474,Gabriela Ornella Cabral ,São Paulo
140475,Xavier  Carvalho Teixeira,Turvo
140476,Thalita Lara Borges Nascimento,Fama
140477,Hadassa  Assis Prado,Jatobá
140478,Valentin  Freitas Cavalcante,Confresa
140479,Cláudio  Pinto Barros,Manaus
140480,Érica Olívia Cordeiro Moraes,Ritápolis
140481,Filipe  Silva Rezende,Guia Lopes da Laguna
140482,Danilo Miguel Quaresma Almeida,Brasília
140483,Estevão César Meireles Cardoso,Junqueirópolis
140484,Yuri Gabriel  Oliveira Carvalho,Rancho Queimado
140485,Quirino Jonathan Siqueira ,Porto Alegre
140486,Roberto Arthur Assis ,Tarumirim
140487,Luan  Ramos ,Landri Sales
140488,Valentina  Bezerra Carvalho,Recife
140489,Isadora  Neves Mansur,Montes Claros
140490,Tadeu  Meireles ,Coimbra
140491,Emerson  Azevedo ,Pilar do Sul
140492,Igor  Reis Andrade,Manaus
140493,Gabriel Xavier Quintana Frota,Bacabeira
140494,Camila Franciele Portela Guimarães,Japurá
140495,Odete Érica Duarte ,São João do Araguaia
140496,Nádia  Xavier Pacheco,Vera Cruz
140497,Valéria Sabrina Gusmão Moura,Inhaúma
140498,Zion  Ramalho ,Araruna
140499,Cauã Silvio Ibiapina Rodrigues,São Manoel do Paraná
140500,Danilo Alessandro Camargo Vieira,Maranguape
140501,Zenaide Iris Pereira ,Itapura
140502,Elisa  Aguiar ,Taiúva
140503,Letícia  Guimarães Esteves,Novo Lino
140504,Maurício Sebastião Souza ,Mauá da Serra
140505,Hadassa  Tavares Farias,Atibaia
140506,Pedro Giovanni Barros Noronha,Cesário Lange
140507,Valter Cadu Rossi ,Sales Oliveira
140508,Sara  Lopes ,Rosário da Limeira
140509,Dandara  Azevedo Freitas,Curitiba
140510,Darlan  Figueiredo Sampaio,Zacarias
140511,Silvio Benício Henriques Vasconcelos,Iporã do Oeste
140512,Rodrigo Elias Franco ,Curitiba
140513,Giovanni  Ferreira Quaresma,Senador La Rocque
140514,Quitéria  Tavares Toledo,Bom Jesus do Tocantins
140515,Dominic  Moraes Almeida,Bacabeira
140516,Cristiane Talita Prado Leite,São Jorge
140517,Eduardo  Castro ,Santa Maria de Jetibá
140518,Francisco Xavier Neves Gonçalves,Gurupi
140519,Maurício Fernando Vieira ,Camutanga
140520,Miguel  Ibiapina Brandão,Nova Trento
140521,Paulo Gabriel Campos Rodrigues,Curitiba
140522,Filipe  Oliveira Batista,Caçapava
140523,Zuleica  Zanetti ,Brasília
140524,Priscila Eduarda Lacerda ,Salvador
140525,Hadassa  Sales ,São Paulo do Potengi
140526,Douglas  Cardoso Franco,Goianira
140527,Yara Zilda Andrade Esteves,Cláudia
140528,Yohana Kelly Rossi ,Curitiba
140529,Michele  Machado Viana,Ilicínea
140530,Alana Daniela Pacheco ,Cesário Lange
140531,Valentina Washington Lopes Jardim,Arraias
